Module,RegName,Address,DefaultValue,BitRange,Direction,Description
DFEMDMTOP,trx_rx_adc_clb_strt,0x5010CFC8,0,(16:16),R/W,
DFEMDMTOP,reserved,0x5010CFC8,0,(17:23),R/W,
DFEMDMTOP,dfemdm_dmuxsel1,0x5010CFCC,0,(0:8),R/W,
DFEMDMTOP,dfemdm_dmuxsel2,0x5010CFCC,0,(9:17),R/W,
DFEMDMTOP,dfemdm_dmuxsel3,0x5010CFCC,0,(18:26),R/W,
DFEMDMTOP,dfemdm_dmuxsel4,0x5010CFD0,0,(0:8),R/W,
DFEMDMTOP,reserved,0x5010CFD4,0,(0:31),R/W,
DFEMDMTOP,dfemdm_dmuxouten,0x5010CFD8,0,(0:3),R/W,
DFEMDMTOP,reserved,0x5010CFD8,0,(4:7),R/W,
DFEMDMTOP,pausedtctmodeen,0x5010CFD8,0,(8:8),R/W,
DFEMDMTOP,reserved,0x5010CFD8,0,(9:15),R/W,
DFEMDMTOP,mdm_pmnt_reset,0x5010CFD8,0,(16:16),R/W,
DFEMDMTOP,reserved,0x5010CFD8,0,(17:23),R/W,
DFEMDMTOP,mdm_pmnt_en,0x5010CFD8,0,(24:24),R/W,
DFEMDMTOP,reserved,0x5010CFD8,0,(25:31),R/W,
DFEMDMTOP,mdm_pmnt_start,0x5010CFDC,0,(0:0),R/W,
DFEMDMTOP,reserved,0x5010CFDC,0,(1:7),R/W,
DFEMDMTOP,mdm_pmnt_rtnbtimeouten,0x5010CFDC,0,(8:8),R/W,
DFEMDMTOP,reserved,0x5010CFDC,0,(9:15),R/W,
DFEMDMTOP,mdm_pmnt_purisphsprg,0x5010CFDC,0,(16:16),R/W,
DFEMDMTOP,reserved,0x5010CFDC,0,(17:23),R/W,
DFEMDMTOP,mdm_pmnt_purisampprg,0x5010CFDC,0,(24:24),R/W,
DFEMDMTOP,reserved,0x5010CFDC,0,(25:31),R/W,
DFEMDMTOP,mdm_pmnt_pufalphsprg,0x5010CFE0,1,(0:0),R/W,
DFEMDMTOP,reserved,0x5010CFE0,0,(1:7),R/W,
DFEMDMTOP,mdm_pmnt_pufalampprg,0x5010CFE0,0,(8:8),R/W,
DFEMDMTOP,reserved,0x5010CFE0,0,(9:15),R/W,
DFEMDMTOP,mdm_pmnt_pufalprg,0x5010CFE0,0,(16:17),R/W,
DFEMDMTOP,reserved,0x5010CFE0,0,(18:23),R/W,
DFEMDMTOP,mdm_pmnt_afterpuphstimeout,0x5010CFE4,32,(0:11),R/W,
DFEMDMTOP,reserved,0x5010CFE4,0,(12:15),R/W,
DFEMDMTOP,mdm_pmnt_afterpuamptimeout,0x5010CFE4,32,(16:27),R/W,
DFEMDMTOP,reserved,0x5010CFE4,0,(28:31),R/W,
DFEMDMTOP,mdm_pmnt_puwidthtimeout,0x5010CFE8,32,(0:11),R/W,
DFEMDMTOP,reserved,0x5010CFE8,0,(12:15),R/W,
DFEMDMTOP,mdm_pmnt_putampen,0x5010CFE8,0,(16:16),R/W,
DFEMDMTOP,reserved,0x5010CFE8,0,(17:23),R/W,
DFEMDMTOP,mdm_pmnt_putphsen,0x5010CFE8,1,(24:24),R/W,
DFEMDMTOP,reserved,0x5010CFE8,0,(25:31),R/W,
DFEMDMTOP,mdm_pmnt_debug_pdet_phs,0x5010CFEC,0,(0:0),R/W,
DFEMDMTOP,reserved,0x5010CFEC,0,(1:7),R/W,
DFEMDMTOP,mdm_pmnt_debug_pdet_amp,0x5010CFEC,0,(8:8),R/W,
DFEMDMTOP,reserved,0x5010CFEC,0,(9:15),R/W,
DFEMDMTOP,mdm_pmnt_debug_pmnt_start,0x5010CFEC,0,(16:16),R/W,
DFEMDMTOP,reserved,0x5010CFEC,0,(17:23),R/W,
DFEMDMTOP,mdm_pmnt_msel,0x5010CFEC,0,(24:24),R/W,
DFEMDMTOP,reserved,0x5010CFEC,0,(25:31),R/W,
DFEMDMTOP,dma_dbgmode,0x5010CFF0,0,(0:0),R/W,
DFEMDMTOP,reserved,0x5010CFF0,0,(1:7),R/W,
DFEMDMTOP,adc_intf_sat_rst,0x5010CFF0,0,(8:8),R/W,
DFEMDMTOP,reserved,0x5010CFF0,0,(9:15),R/W,
DFEMDMTOP,rx0_cliintf_framedtct_bits_mode,0x5010CFF0,0,(16:16),R/W,
DFEMDMTOP,rx0_cliintf_patterndtct_bits_mode,0x5010CFF0,0,(17:17),R/W,
DFEMDMTOP,rx0_cliintf_sofmodesel,0x5010CFF0,0,(18:18),R/W,
DFEMDMTOP,rx1_cliintf_framedtct_bits_mode,0x5010CFF0,0,(19:19),R/W,
DFEMDMTOP,rx1_cliintf_patterndtct_bits_mode,0x5010CFF0,0,(20:20),R/W,
DFEMDMTOP,rx1_cliintf_sofmodesel,0x5010CFF0,0,(21:21),R/W,
DFEMDMTOP,reserved,0x5010CFF0,0,(22:23),R/W,
DFEMDMTOP,multirx_frameend_valid_en,0x5010CFF0,1,(24:24),R/W,
DFEMDMTOP,multirx_patterndtcterr_valid_en,0x5010CFF0,1,(25:25),R/W,
DFEMDMTOP,framedtct_seqmtch_err_bypass,0x5010CFF0,0,(26:26),R/W,
DFEMDMTOP,framedtct_dcoc_align_err_bypass,0x5010CFF0,0,(27:27),R/W,
DFEMDMTOP,reserved,0x5010CFF0,0,(28:31),R/W,
DFEMDMTOP,rssi_start,0x5010CFF4,0,(0:0),R/W,
DFEMDMTOP,reserved,0x5010CFF4,0,(1:7),R/W,
DFEMDMTOP,rssi_rst,0x5010CFF4,0,(8:8),R/W,
DFEMDMTOP,reserved,0x5010CFF4,0,(9:15),R/W,
DFEMDMTOP,techvavoiddzbit0,0x5010CFF4,0,(16:20),R/W,
DFEMDMTOP,techvavoiddzbit1,0x5010CFF4,0,(21:25),R/W,
DFEMDMTOP,techvavoiddzbit2,0x5010CFF4,0,(26:30),R/W,
DFEMDMTOP,techafavoiddzbit,0x5010CFF8,0,(0:5),R/W,
DFEMDMTOP,techafavoiddzbit_en,0x5010CFF8,0,(6:6),R/W,
DFEMDMTOP,reserved,0x5010CFF8,0,(7:16),R/W,
DFEMDMTOP,dmactrl0_tx_mode,0x5010CFF8,0,(17:19),R/W,
DFEMDMTOP,dmactrl0_rx_mode,0x5010CFF8,0,(20:22),R/W,
DFEMDMTOP,dmactrl1_tx_mode,0x5010CFF8,0,(23:25),R/W,
DFEMDMTOP,dmactrl1_rx_mode,0x5010CFF8,0,(26:28),R/W,
DFEMDMTOP,reserved,0x5010CFFC,0,(0:3),R/W,
DFEMDMTOP,dfe_mdm_round_sel,0x5010CFFC,0,(4:5),R/W,
DFEMDMTOP,reserved,0x5010CFFC,0,(6:11),R/W,
DFEMDMTOP,rxloopctrl_dsp_sel,0x5010CFFC,0,(12:12),R/W,
DFEMDMTOP,reserved,0x5010CFFC,0,(13:19),R/W,
DFEMDMTOP,rx0_seqmtch_thrshlddcsn_sel,0x5010CFFC,0,(20:20),R/W,
DFEMDMTOP,reserved,0x5010CFFC,0,(21:27),R/W,
DFEMDMTOP,rx1_seqmtch_thrshlddcsn_sel,0x5010CFFC,0,(28:28),R/W,
DFEMDMTOP,reserved,0x5010D000,0,(0:6),R/W,
DFEMDMTOP,rxloopctrl_rst_hpf_bypass,0x5010D000,0,(7:7),R/W,
DFEMDMTOP,reserved,0x5010D000,0,(8:14),R/W,
DFEMDMTOP,rxloopctrl_rst_polyphase_bypass,0x5010D000,1,(15:15),R/W,
DFEMDMTOP,reserved,0x5010D000,0,(16:22),R/W,
DFEMDMTOP,rxloopctrl_rst_notch_bypass,0x5010D000,1,(23:23),R/W,
DFEMDMTOP,reserved,0x5010D000,0,(24:30),R/W,
DFEMDMTOP,rxloopctrl_rst_cicdeci_bypass,0x5010D000,1,(31:31),R/W,
DFEMDMTOP,reserved,0x5010D004,0,(0:6),R/W,
DFEMDMTOP,mdm_rssi_start_bypass,0x5010D004,0,(7:7),R/W,
DFEMDMTOP,reserved,0x5010D004,0,(8:14),R/W,
DFEMDMTOP,rx0_energydtct_phasemean_bypass,0x5010D004,0,(15:15),R/W,
DFEMDMTOP,reserved,0x5010D004,0,(16:22),R/W,
DFEMDMTOP,rx0_seqmtch_mean_bypass,0x5010D004,0,(23:23),R/W,
DFEMDMTOP,reserved,0x5010D004,0,(24:30),R/W,
DFEMDMTOP,rx1_energydtct_phasemean_bypass,0x5010D004,0,(31:31),R/W,
DFEMDMTOP,reserved,0x5010D008,0,(0:6),R/W,
DFEMDMTOP,rx1_seqmtch_mean_bypass,0x5010D008,0,(7:7),R/W,
DFEMDMTOP,reserved,0x5010D008,0,(8:14),R/W,
DFEMDMTOP,rxctrl_mdminitfrmdtctd_sel,0x5010D008,0,(15:15),R/W,
DFEMDMTOP,reserved,0x5010D008,0,(16:22),R/W,
DFEMDMTOP,rxctrl_mdmfnlfrmdtctd_sel,0x5010D008,0,(23:23),R/W,
DFEMDMTOP,reserved,0x5010D008,0,(24:30),R/W,
DFEMDMTOP,rxctrl_mdmfrmdtctd_sel,0x5010D00C,0,(0:1),R/W,
DFEMDMTOP,reserved,0x5010D00C,0,(2:7),R/W,
DFEMDMTOP,mdmstg_singlerx_en,0x5010D00C,0,(8:8),R/W,
DFEMDMTOP,reserved,0x5010D00C,0,(9:15),R/W,
DFEMDMTOP,iqdma_dbg_mdm_data_sel,0x5010D00C,0,(16:23),R/W,
DFEMDMTOP,rx0_seqmtch_max_energy_clsn_abs_offset,0x5010D010,0,(0:25),R/W,
DFEMDMTOP,reserved,0x5010D010,0,(26:31),R/W,
DFEMDMTOP,sml0_rx_cic_deci_en_ipath,0x5010D014,1,(0:0),R/W,
DFEMDMTOP,reserved,0x5010D014,0,(1:7),R/W,
DFEMDMTOP,sml0_rx_cic_deci_rst_ipath,0x5010D014,0,(8:8),R/W,
DFEMDMTOP,reserved,0x5010D014,0,(9:15),R/W,
DFEMDMTOP,sml0_rx_cic_deci_en_qpath,0x5010D014,1,(16:16),R/W,
DFEMDMTOP,reserved,0x5010D014,0,(17:23),R/W,
DFEMDMTOP,sml0_rx_cic_deci_rst_qpath,0x5010D014,0,(24:24),R/W,
DFEMDMTOP,reserved,0x5010D014,0,(25:31),R/W,
DFEMDMTOP,mdm_dsp_intrpt_clr,0x5010D018,0,(0:3),R/W,
DFEMDMTOP,reserved,0x5010D018,0,(4:7),R/W,
DFEMDMTOP,mdm_stky_rd_regs_clr,0x5010D018,0,(8:11),R/W,
DFEMDMTOP,reserved,0x5010D018,0,(12:15),R/W,
DFEMDMTOP,iqdma1_dbg_mdm_data_sel,0x5010D018,0,(16:23),R/W,
DFEMDMTOP,reserved,0x5010D01C,0,(0:31),R/W,
DFEMDMTOP,rx0_dbg_energydtct_meanstg_en,0x5010D020,0,(0:0),R,
DFEMDMTOP,rx0_dbg_energydtct_corrstg_en,0x5010D020,0,(1:1),R,
DFEMDMTOP,rx0_dbg_energydtct_dcsnstg_en,0x5010D020,0,(2:2),R,
DFEMDMTOP,rx0_dbg_energydtctd,0x5010D020,0,(3:3),R,
DFEMDMTOP,rx0_dbg_dcestmtd,0x5010D020,0,(4:4),R,
DFEMDMTOP,rx0_dbg_energyloc,0x5010D020,0,(5:12),R,
DFEMDMTOP,rx0_dbg_energythrshldestmtd_0,0x5010D024,0,(0:31),R,
DFEMDMTOP,rx0_dbg_energythrshldestmtd_1,0x5010D028,0,(0:20),R,
DFEMDMTOP,rx0_dbg_phaseestmtdi,0x5010D02C,0,(0:13),R,
DFEMDMTOP,rx0_dbg_phaseestmtdq,0x5010D02C,0,(14:27),R,
DFEMDMTOP,rx0_dbg_energydtct_dcestmtdi_dly0,0x5010D030,0,(0:13),R,
DFEMDMTOP,rx0_dbg_energydtct_dcestmtdq_dly0,0x5010D030,0,(14:27),R,
DFEMDMTOP,rx0_dbg_energydtctctrl_state,0x5010D030,0,(28:30),R,
DFEMDMTOP,rx0_dbg_energydtctctrl_cnt,0x5010D034,0,(0:6),R,
DFEMDMTOP,rx0_dbg_seqmtch_meanstg_en,0x5010D034,0,(7:7),R,
DFEMDMTOP,rx0_dbg_seqmtch_corrstg_en,0x5010D034,0,(8:8),R,
DFEMDMTOP,rx0_dbg_seqmtch_phasecrrt_en,0x5010D034,0,(9:9),R,
DFEMDMTOP,rx0_dbg_seqmtch_getphase_en,0x5010D034,0,(10:10),R,
DFEMDMTOP,rx0_dbg_seqmtch_sync0,0x5010D034,0,(11:11),R,
DFEMDMTOP,rx0_dbg_seqmtch_sync1,0x5010D034,0,(12:12),R,
DFEMDMTOP,rx0_dbg_seqmtch_sync2,0x5010D034,0,(13:13),R,
DFEMDMTOP,rx0_dbg_seqmtch_done,0x5010D034,0,(14:14),R,
DFEMDMTOP,rx0_dbg_seqmtch_err,0x5010D034,0,(15:15),R,
DFEMDMTOP,rx0_dbg_seqmtch_extraphaseshift,0x5010D034,0,(16:16),R,
DFEMDMTOP,rx0_dbg_seqmtch_phase_data_in_rdy,0x5010D034,0,(17:17),R,
DFEMDMTOP,rx0_dbg_seqmtch_bit_rdy,0x5010D034,0,(18:18),R,
DFEMDMTOP,rx0_dbg_seqmtch_symbol_rdy,0x5010D034,0,(19:19),R,
DFEMDMTOP,rx0_dbg_seqmtch_eof,0x5010D034,0,(20:20),R,
DFEMDMTOP,rx0_dbg_seqmtch_sof,0x5010D034,0,(21:21),R,
DFEMDMTOP,rx0_dbg_seqmtch_bl_meanstg,0x5010D034,0,(22:27),R,
DFEMDMTOP,rx0_dbg_seqmtch_bh_meanstg,0x5010D038,0,(0:5),R,
DFEMDMTOP,rx0_dbg_seqmtch_bl_corrstg,0x5010D038,0,(6:11),R,
DFEMDMTOP,rx0_dbg_seqmtch_bh_corrstg,0x5010D038,0,(12:17),R,
DFEMDMTOP,rx0_dbg_seqmtch_bl_phasecrrtstg,0x5010D038,0,(18:23),R,
DFEMDMTOP,rx0_dbg_seqmtch_bh_phasecrrtstg,0x5010D038,0,(24:29),R,
DFEMDMTOP,rx0_dbg_seqmtch_thrshld_sec_out,0x5010D03C,0,(0:31),R,
DFEMDMTOP,rx0_dbg_seqmtch_cnt,0x5010D040,0,(0:7),R,
DFEMDMTOP,rx0_dbg_seqmtch_phasei_out,0x5010D040,0,(8:21),R,
DFEMDMTOP,rx0_dbg_seqmtch_phaseq_out,0x5010D044,0,(0:13),R,
DFEMDMTOP,rx0_dbg_seqmtch_bit,0x5010D044,0,(14:15),R,
DFEMDMTOP,rx0_dbg_seqmtch_symbol,0x5010D044,0,(16:17),R,
DFEMDMTOP,rx0_dbg_seqmtch_symbol_cnt,0x5010D044,0,(18:25),R,
DFEMDMTOP,rx0_dbg_seqmtch_meani_sync0,0x5010D048,0,(0:13),R,
DFEMDMTOP,rx0_dbg_seqmtch_meanq_sync0,0x5010D048,0,(14:27),R,
DFEMDMTOP,rx0_dbg_seqmtch_meani_sync1,0x5010D04C,0,(0:13),R,
DFEMDMTOP,rx0_dbg_seqmtch_meanq_sync1,0x5010D04C,0,(14:27),R,
DFEMDMTOP,rx0_dbg_seqmtch_meani_sync2,0x5010D050,0,(0:13),R,
DFEMDMTOP,rx0_dbg_seqmtch_meanq_sync2,0x5010D050,0,(14:27),R,
DFEMDMTOP,rx0_dbg_seqmtchctrl_state,0x5010D050,0,(28:31),R,
DFEMDMTOP,rx0_dbg_seqmtch_bit_dcsn,0x5010D054,0,(0:1),R,
DFEMDMTOP,rx0_dbg_seqmtch_bit_clsn,0x5010D054,0,(2:3),R,
DFEMDMTOP,rx0_dbg_seqmtch_thrshld_sec,0x5010D058,0,(0:31),R,
DFEMDMTOP,rx0_dbg_seqmtch_thrshlddz_sec,0x5010D05C,0,(0:31),R,
DFEMDMTOP,rx0_dbg_seqmtch_corrlen_sec,0x5010D060,0,(0:5),R,
DFEMDMTOP,rx0_dbg_seqmtch_bl_sec,0x5010D060,0,(6:11),R,
DFEMDMTOP,rx0_dbg_seqmtch_bh_sec,0x5010D060,0,(12:17),R,
DFEMDMTOP,rx0_dbg_seqmtch_mincount_sec,0x5010D060,0,(18:25),R,
DFEMDMTOP,rx0_dbg_seqmtch_maxcount_sec,0x5010D064,0,(0:7),R,
DFEMDMTOP,rx0_dbg_seqmtch_bitseqval_sec,0x5010D064,0,(8:9),R,
DFEMDMTOP,rx0_dbg_seqmtch_bitseqsel_sec,0x5010D064,0,(10:10),R,
DFEMDMTOP,rx0_dbg_seqmtch_chkphaseinv_sec,0x5010D064,0,(11:11),R,
DFEMDMTOP,rx0_dbg_seqmtch_superbitlen_sec,0x5010D064,0,(12:14),R,
DFEMDMTOP,rx0_dbg_energydtct_phaseei_out,0x5010D064,0,(15:28),R,
DFEMDMTOP,rx0_dbg_energydtct_phaseeq_out,0x5010D068,0,(0:13),R,
DFEMDMTOP,rx0_dbg_seqmtch_corrphasei_pattern0_out,0x5010D068,0,(14:27),R,
DFEMDMTOP,rx0_dbg_seqmtch_corrphaseq_pattern0_out,0x5010D06C,0,(0:13),R,
DFEMDMTOP,rx0_dbg_seqmtch_corrphasei_pattern1_out,0x5010D06C,0,(14:27),R,
DFEMDMTOP,rx0_dbg_seqmtch_corrphaseq_pattern1_out,0x5010D070,0,(0:13),R,
DFEMDMTOP,rx0_dbg_framedtct_energydtct_en,0x5010D070,0,(14:14),R,
DFEMDMTOP,rx0_dbg_framedtct_energydtct_rst,0x5010D070,0,(15:15),R,
DFEMDMTOP,rx0_dbg_framedtct_seqmtch_en,0x5010D070,0,(16:16),R,
DFEMDMTOP,rx0_dbg_framedtct_seqmtch_rst,0x5010D070,0,(17:17),R,
DFEMDMTOP,rx0_dbg_framedtctdone,0x5010D070,0,(18:18),R,
DFEMDMTOP,rx0_dbg_framedtct_seqmtch_extraphaseshift_init,0x5010D070,0,(19:19),R,
DFEMDMTOP,rx0_dbg_framedtct_validframe,0x5010D070,0,(20:20),R,
DFEMDMTOP,rx0_dbg_framedtct_techb_errlate,0x5010D070,0,(21:21),R,
DFEMDMTOP,rx0_dbg_framedtct_techb_errearly,0x5010D070,0,(22:22),R,
DFEMDMTOP,rx0_dbg_framedtct_techb_dcflush,0x5010D070,0,(23:23),R,
DFEMDMTOP,rx0_dbg_framedtct_energydtctfirsttime,0x5010D070,0,(24:24),R,
DFEMDMTOP,rx0_dbg_framedtct_seqmtch_nsection_cnt,0x5010D070,0,(25:27),R,
DFEMDMTOP,rx0_dbg_framedtct_secmtch_boundry,0x5010D074,0,(0:7),R,
DFEMDMTOP,rx0_dbg_framedtct_techbwaitcnt,0x5010D074,0,(8:15),R,
DFEMDMTOP,rx0_dbg_framedtct_techbsmplcnt,0x5010D074,0,(16:25),R,
DFEMDMTOP,rx0_dbg_framedtct_techbprmblsmplcnt,0x5010D074,0,(26:31),R,
DFEMDMTOP,rx0_dbg_framedtct_prmblcnt,0x5010D078,0,(0:5),R,
DFEMDMTOP,rx0_dbg_framedtctctrl_state,0x5010D078,0,(6:8),R,
DFEMDMTOP,rx0_dbg_patterndtct_validframe,0x5010D078,0,(9:9),R,
DFEMDMTOP,rx0_dbg_patterndtct_seqmtch_en,0x5010D078,0,(10:10),R,
DFEMDMTOP,rx0_dbg_patterndtct_seqmtch_rst,0x5010D078,0,(11:11),R,
DFEMDMTOP,rx0_dbg_patterndtct_energydtct_en,0x5010D078,0,(12:12),R,
DFEMDMTOP,rx0_dbg_patterndtct_energydtct_rst,0x5010D078,0,(13:13),R,
DFEMDMTOP,rx0_dbg_patterndtctdone,0x5010D078,0,(14:14),R,
DFEMDMTOP,rx0_dbg_patterndtct_frame_pattern_sel,0x5010D078,0,(15:15),R,
DFEMDMTOP,rx0_dbg_patterndtct_seqmtch_bitcnt_rst,0x5010D078,0,(16:16),R,
DFEMDMTOP,rx0_dbg_patterndtct_techb_startstop_err,0x5010D078,0,(17:17),R,
DFEMDMTOP,rx0_dbg_patterndtct_techb_errearly,0x5010D078,0,(18:18),R,
DFEMDMTOP,rx0_dbg_patterndtct_techb_errlate,0x5010D078,0,(19:19),R,
DFEMDMTOP,rx0_dbg_patterndtct_techb_egtsearch,0x5010D078,0,(20:20),R,
DFEMDMTOP,rx0_dbg_patterndtct_techb_frameendsearch,0x5010D078,0,(21:21),R,
DFEMDMTOP,rx0_dbg_patterndtct_seqmtch_nsection_cnt,0x5010D078,0,(22:24),R,
DFEMDMTOP,rx0_dbg_patterndtctctrl_state,0x5010D078,0,(25:28),R,
DFEMDMTOP,rx0_dbg_patterndtct_techbwaitcnt,0x5010D07C,0,(0:7),R,
DFEMDMTOP,rx0_dbg_patterndtct_techbsmplcnt,0x5010D07C,0,(8:17),R,
DFEMDMTOP,rx0_dbg_mdm_framedtctd,0x5010D07C,0,(18:18),R,
DFEMDMTOP,rx0_dbg_mdm_frameend,0x5010D07C,0,(19:19),R,
DFEMDMTOP,rx0_dbg_mdm_validframe,0x5010D07C,0,(20:20),R,
DFEMDMTOP,rx0_dbg_mdm_bit_rdy,0x5010D07C,0,(21:21),R,
DFEMDMTOP,rx0_dbg_mdm_symbol_rdy,0x5010D07C,0,(22:22),R,
DFEMDMTOP,rx0_dbg_mdm_sos,0x5010D07C,0,(23:23),R,
DFEMDMTOP,rx0_dbg_mdm_eos,0x5010D07C,0,(24:24),R,
DFEMDMTOP,rx0_dbg_mdm_sof,0x5010D07C,0,(25:25),R,
DFEMDMTOP,rx0_dbg_mdm_sofn,0x5010D07C,0,(26:26),R,
DFEMDMTOP,rx0_dbg_mdm_sofp,0x5010D07C,0,(27:27),R,
DFEMDMTOP,rx0_dbg_mdm_sofs,0x5010D07C,0,(28:28),R,
DFEMDMTOP,rx0_dbg_mdm_sofd,0x5010D07C,0,(29:29),R,
DFEMDMTOP,rx0_dbg_mdm_eof,0x5010D07C,0,(30:30),R,
DFEMDMTOP,rx0_dbg_mdm_sosh,0x5010D07C,0,(31:31),R,
DFEMDMTOP,rx0_dbg_mdm_sosl,0x5010D080,0,(0:0),R,
DFEMDMTOP,rx0_dbg_mdm_eofp,0x5010D080,0,(1:1),R,
DFEMDMTOP,rx0_dbg_mdm_eofn,0x5010D080,0,(2:2),R,
DFEMDMTOP,rx0_dbg_mdm_rstrt_op,0x5010D080,0,(3:3),R,
DFEMDMTOP,rx0_dbg_mdm_refph,0x5010D080,0,(4:4),R,
DFEMDMTOP,rx0_dbg_mdm_energydtctactive,0x5010D080,0,(5:5),R,
DFEMDMTOP,rx0_dbg_mdm_seqmtchactive,0x5010D080,0,(6:6),R,
DFEMDMTOP,rx0_dbg_mdm_seqmtch_allowadjustboundry,0x5010D080,0,(7:7),R,
DFEMDMTOP,rx0_dbg_mdm_energydtct_en,0x5010D080,0,(8:8),R,
DFEMDMTOP,rx0_dbg_mdm_energydtct_rst,0x5010D080,0,(9:9),R,
DFEMDMTOP,rx0_dbg_mdm_seqmtch_en,0x5010D080,0,(10:10),R,
DFEMDMTOP,rx0_dbg_mdm_seqmtch_rst,0x5010D080,0,(11:11),R,
DFEMDMTOP,rx0_dbg_mdm_bit,0x5010D080,0,(12:13),R,
DFEMDMTOP,rx0_dbg_mdm_symbol,0x5010D080,0,(14:15),R,
DFEMDMTOP,rx0_dbg_mdm_seqmtch_sec_sel,0x5010D080,0,(16:18),R,
DFEMDMTOP,rx1_dbg_energydtct_meanstg_en,0x5010D080,0,(19:19),R,
DFEMDMTOP,rx1_dbg_energydtct_corrstg_en,0x5010D080,0,(20:20),R,
DFEMDMTOP,rx1_dbg_energydtct_dcsnstg_en,0x5010D080,0,(21:21),R,
DFEMDMTOP,rx1_dbg_energydtctd,0x5010D080,0,(22:22),R,
DFEMDMTOP,rx1_dbg_dcestmtd,0x5010D080,0,(23:23),R,
DFEMDMTOP,rx1_dbg_energyloc,0x5010D080,0,(24:31),R,
DFEMDMTOP,rx1_dbg_energythrshldestmtd_0,0x5010D084,0,(0:31),R,
DFEMDMTOP,rx1_dbg_energythrshldestmtd_1,0x5010D088,0,(0:20),R,
DFEMDMTOP,rx1_dbg_phaseestmtdi,0x5010D08C,0,(0:13),R,
DFEMDMTOP,rx1_dbg_phaseestmtdq,0x5010D08C,0,(14:27),R,
DFEMDMTOP,rx1_dbg_energydtct_dcestmtdi_dly0,0x5010D090,0,(0:13),R,
DFEMDMTOP,rx1_dbg_energydtct_dcestmtdq_dly0,0x5010D090,0,(14:27),R,
DFEMDMTOP,rx1_dbg_energydtctctrl_state,0x5010D090,0,(28:30),R,
DFEMDMTOP,rx1_dbg_energydtctctrl_cnt,0x5010D094,0,(0:6),R,
DFEMDMTOP,rx1_dbg_seqmtch_meanstg_en,0x5010D094,0,(7:7),R,
DFEMDMTOP,rx1_dbg_seqmtch_corrstg_en,0x5010D094,0,(8:8),R,
DFEMDMTOP,rx1_dbg_seqmtch_phasecrrt_en,0x5010D094,0,(9:9),R,
DFEMDMTOP,rx1_dbg_seqmtch_getphase_en,0x5010D094,0,(10:10),R,
DFEMDMTOP,rx1_dbg_seqmtch_sync0,0x5010D094,0,(11:11),R,
DFEMDMTOP,rx1_dbg_seqmtch_sync1,0x5010D094,0,(12:12),R,
DFEMDMTOP,rx1_dbg_seqmtch_sync2,0x5010D094,0,(13:13),R,
DFEMDMTOP,rx1_dbg_seqmtch_done,0x5010D094,0,(14:14),R,
DFEMDMTOP,rx1_dbg_seqmtch_err,0x5010D094,0,(15:15),R,
DFEMDMTOP,rx1_dbg_seqmtch_extraphaseshift,0x5010D094,0,(16:16),R,
DFEMDMTOP,rx1_dbg_seqmtch_phase_data_in_rdy,0x5010D094,0,(17:17),R,
DFEMDMTOP,rx1_dbg_seqmtch_bit_rdy,0x5010D094,0,(18:18),R,
DFEMDMTOP,rx1_dbg_seqmtch_symbol_rdy,0x5010D094,0,(19:19),R,
DFEMDMTOP,rx1_dbg_seqmtch_eof,0x5010D094,0,(20:20),R,
DFEMDMTOP,rx1_dbg_seqmtch_sof,0x5010D094,0,(21:21),R,
DFEMDMTOP,rx1_dbg_seqmtch_bl_meanstg,0x5010D094,0,(22:27),R,
DFEMDMTOP,rx1_dbg_seqmtch_bh_meanstg,0x5010D098,0,(0:5),R,
DFEMDMTOP,rx1_dbg_seqmtch_bl_corrstg,0x5010D098,0,(6:11),R,
DFEMDMTOP,rx1_dbg_seqmtch_bh_corrstg,0x5010D098,0,(12:17),R,
DFEMDMTOP,rx1_dbg_seqmtch_bl_phasecrrtstg,0x5010D098,0,(18:23),R,
DFEMDMTOP,rx1_dbg_seqmtch_bh_phasecrrtstg,0x5010D098,0,(24:29),R,
DFEMDMTOP,rx1_dbg_seqmtch_thrshld_sec_out,0x5010D09C,0,(0:31),R,
DFEMDMTOP,rx1_dbg_seqmtch_cnt,0x5010D0A0,0,(0:7),R,
DFEMDMTOP,rx1_dbg_seqmtch_phasei_out,0x5010D0A0,0,(8:21),R,
DFEMDMTOP,rx1_dbg_seqmtch_phaseq_out,0x5010D0A4,0,(0:13),R,
DFEMDMTOP,rx1_dbg_seqmtch_bit,0x5010D0A4,0,(14:15),R,
DFEMDMTOP,rx1_dbg_seqmtch_symbol,0x5010D0A4,0,(16:17),R,
DFEMDMTOP,rx1_dbg_seqmtch_symbol_cnt,0x5010D0A4,0,(18:25),R,
DFEMDMTOP,rx1_dbg_seqmtch_meani_sync0,0x5010D0A8,0,(0:13),R,
DFEMDMTOP,rx1_dbg_seqmtch_meanq_sync0,0x5010D0A8,0,(14:27),R,
DFEMDMTOP,rx1_dbg_seqmtch_meani_sync1,0x5010D0AC,0,(0:13),R,
DFEMDMTOP,rx1_dbg_seqmtch_meanq_sync1,0x5010D0AC,0,(14:27),R,
DFEMDMTOP,rx1_dbg_seqmtch_meani_sync2,0x5010D0B0,0,(0:13),R,
DFEMDMTOP,rx1_dbg_seqmtch_meanq_sync2,0x5010D0B0,0,(14:27),R,
DFEMDMTOP,rx1_dbg_seqmtchctrl_state,0x5010D0B0,0,(28:31),R,
